CountryName;CountryCode;IndicatorName;IndicatorCode;Year;Value
Zambia;ZMB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1988;39.506
Zimbabwe;ZWE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1988;27.524
Arab World;ARB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;49.878
Caribbean small states;CSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;39.191
Central Europe and the Baltics;CEB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;61.312
East Asia & Pacific (all income levels);EAS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;33.004
East Asia & Pacific (developing only);EAP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;27.442
Euro area;EMU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;71.136
Europe & Central Asia (all income levels);ECS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;67.452
Europe & Central Asia (developing only);ECA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;56.078
European Union;EUU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;70.348
Fragile and conflict affected situations;FCS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;31.707
Heavily indebted poor countries (HIPC);HPC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;24.799
High income;HIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;74.592
High income: nonOECD;NOC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;76.682
High income: OECD;OEC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;74.017
Latin America & Caribbean (all income levels);LCN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;69.891
Latin America & Caribbean (developing only);LAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;67.052
Least developed countries: UN classification;LDC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;20.644
Low & middle income;LMY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;33.161
Low income;LIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;21.631
Lower middle income;LMC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;29.471
Middle East & North Africa (all income levels);MEA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;54.396
Middle East & North Africa (developing only);MNA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;51.203
Middle income;MIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;34.145
North America;NAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;75.241
OECD members;OED;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;72.965
Other small states;OSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;34.323
Pacific island small states;PSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;30.768
Small states;SST;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;35.442
South Asia;SAS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;24.762
Sub-Saharan Africa (all income levels);SSF;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;26.460
Sub-Saharan Africa (developing only);SSA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;26.452
Upper middle income;UMC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;38.889
World;WLD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;42.566
Afghanistan;AFG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;18.038
Albania;ALB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;36.158
Algeria;DZA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;51.298
American Samoa;ASM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;80.263
Andorra;ADO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;94.872
Angola;AGO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;24.952
Antigua and Barbuda;ATG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;35.345
Argentina;ARG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;86.613
Armenia;ARM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;67.690
Aruba;ABW;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;50.335
Australia;AUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;85.400
Austria;AUT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;65.725
Azerbaijan;AZE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;54.057
Bahamas, The;BHS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;79.284
Bahrain;BHR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;87.949
Bangladesh;BGD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;19.330
Barbados;BRB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;33.196
Belarus;BLR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;65.585
Belgium;BEL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;96.292
Belize;BLZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;47.655
Benin;BEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;33.730
Bermuda;BMU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;100.000
Bhutan;BTN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;15.645
Bolivia;BOL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;54.571
Bosnia and Herzegovina;BIH;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;38.915
Botswana;BWA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;38.648
Brazil;BRA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;73.139
Brunei Darussalam;BRN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;65.130
Bulgaria;BGR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;66.035
Burkina Faso;BFA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;13.563
Burundi;BDI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;6.047
Cabo Verde;CPV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;41.504
Cambodia;KHM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;15.211
Cameroon;CMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;39.082
Canada;CAN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;76.562
Cayman Islands;CYM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;100.000
Central African Republic;CAF;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;36.744
Chad;TCD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;20.602
Channel Islands;CHI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;31.497
Chile;CHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;83.143
China;CHN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;25.701
Colombia;COL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;67.752
Comoros;COM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;27.378
Congo, Dem. Rep.;ZAR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;30.202
Congo, Rep.;COG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;53.905
Costa Rica;CRI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;49.088
Cote d'Ivoire;CIV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;38.976
Croatia;HRV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;53.690
Cuba;CUB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;72.888
Curacao;CUW;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;84.405
Cyprus;CYP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;66.361
Czech Republic;CZE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;75.249
Denmark;DNK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;84.777
Djibouti;DJI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;75.753
Dominica;DMA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;61.450
Dominican Republic;DOM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;54.955
Ecuador;ECU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;54.318
Egypt, Arab Rep.;EGY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;43.611
El Salvador;SLV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;48.713
Equatorial Guinea;GNQ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;33.755
Eritrea;ERI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;15.684
Estonia;EST;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;71.415
Ethiopia;ETH;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;12.380
Faeroe Islands;FRO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;30.432
Fiji;FJI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;40.845
Finland;FIN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;78.691
France;FRA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;73.950
French Polynesia;PYF;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;58.103
Gabon;GAB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;67.792
Gambia, The;GMB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;37.226
Georgia;GEO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;55.277
Germany;DEU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;72.976
Ghana;GHA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;35.719
Greece;GRC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;71.279
Greenland;GRL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;79.359
Grenada;GRD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;33.379
Guam;GUM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;91.002
Guatemala;GTM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;40.721
Guinea;GIN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;27.741
Guinea-Bissau;GNB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;26.923
Guyana;GUY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;29.673
Haiti;HTI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;27.405
Honduras;HND;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;39.969
Hong Kong SAR, China;HKG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;99.094
Hungary;HUN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;65.810
Iceland;ISL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;90.524
India;IND;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;25.305
Indonesia;IDN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;29.651
Iran, Islamic Rep.;IRN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;55.794
Iraq;IRQ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;69.889
Ireland;IRL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;56.786
Isle of Man;IMY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;51.750
Israel;ISR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;90.255
Italy;ITA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;66.746
Jamaica;JAM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;49.240
Japan;JPN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;77.213
Jordan;JOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;72.095
Kazakhstan;KAZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;56.357
Kenya;KEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;16.485
Kiribati;KIR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;34.695
Korea, Dem. Rep.;PRK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;58.236
Korea, Rep.;KOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;72.148
Kuwait;KWT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;97.960
Kyrgyz Republic;KGZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;38.065
Lao PDR;LAO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;15.098
Latvia;LVA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;69.200
Lebanon;LBN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;82.763
Lesotho;LSO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;13.425
Liberia;LBR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;52.814
Libya;LBY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;75.669
Liechtenstein;LIE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;17.064
Lithuania;LTU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;67.642
Luxembourg;LUX;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;80.891
Macao SAR, China;MAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;99.712
Macedonia, FYR;MKD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;57.373
Madagascar;MDG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;23.021
Malawi;MWI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;11.243
Malaysia;MYS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;49.012
Maldives;MDV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;25.806
Mali;MLI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;22.899
Malta;MLT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;90.265
Marshall Islands;MHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;64.714
Mauritania;MRT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;40.551
Mauritius;MUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;43.584
Mexico;MEX;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;70.956
Micronesia, Fed. Sts.;FSM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;25.884
Moldova;MDA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;46.856
Monaco;MCO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;100.000
Mongolia;MNG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;57.078
Montenegro;MNE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;46.886
Morocco;MAR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;47.666
Mozambique;MOZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;23.545
Myanmar;MMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;24.435
Namibia;NAM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;27.395
Nepal;NPL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;8.541
Netherlands;NLD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;68.296
New Caledonia;NCL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;59.427
New Zealand;NZL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;84.506
Nicaragua;NIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;52.098
Niger;NER;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;15.289
Nigeria;NGA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;28.842
Northern Mariana Islands;MNP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;89.535
Norway;NOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;71.828
Oman;OMN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;64.366
Pakistan;PAK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;30.327
Palau;PLW;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;69.240
Panama;PAN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;53.497
Papua New Guinea;PNG;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;14.791
Paraguay;PRY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;47.949
Peru;PER;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;68.499
Philippines;PHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;47.636
Poland;POL;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;61.225
Portugal;PRT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;47.391
Puerto Rico;PRI;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;91.915
Qatar;QAT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;92.247
Romania;ROM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;52.504
Russian Federation;RUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;73.398
Rwanda;RWA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;5.342
Samoa;WSM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;21.200
San Marino;SMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;90.400
Sao Tome and Principe;STP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;42.511
Saudi Arabia;SAU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;75.930
Senegal;SEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;38.757
Seychelles;SYC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;49.246
Sierra Leone;SLE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;33.019
Singapore;SGP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;100.000
Sint Maarten (Dutch part);SXM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;100.000
Slovak Republic;SVK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;56.030
Slovenia;SVN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;50.220
Solomon Islands;SLB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;13.486
Somalia;SOM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;29.312
South Africa;ZAF;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;51.505
South Sudan;SSD;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;12.517
Spain;ESP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;75.126
Sri Lanka;LKA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;18.578
St. Kitts and Nevis;KNA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;34.735
St. Lucia;LCA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;29.061
St. Vincent and the Grenadines;VCT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;40.843
Sudan;SDN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;27.410
Suriname;SUR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;65.632
Swaziland;SWZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;22.880
Sweden;SWE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;83.100
Switzerland;CHE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;71.684
Syrian Arab Republic;SYR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;48.723
Tajikistan;TJK;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;32.231
Tanzania;TZA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;18.565
Thailand;THA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;29.167
Timor-Leste;TMP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;20.370
Togo;TGO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;28.176
Tonga;TON;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;22.672
Trinidad and Tobago;TTO;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;8.681
Tunisia;TUN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;57.131
Turkey;TUR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;57.899
Turkmenistan;TKM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;45.160
Turks and Caicos Islands;TCA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;72.716
Tuvalu;TUV;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;39.346
Uganda;UGA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;10.665
Ukraine;UKR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;66.718
United Arab Emirates;ARE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;79.196
United Kingdom;GBR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;78.190
United States;USA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;75.089
Uruguay;URY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;88.633
Uzbekistan;UZB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;40.518
Vanuatu;VUT;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;18.435
Venezuela, RB;VEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;83.833
Vietnam;VNM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;19.890
Virgin Islands (U.S.);VIR;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;87.059
Yemen, Rep.;YEM;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;20.385
Zambia;ZMB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;39.456
Zimbabwe;ZWE;Urban population (% of total);SP.URB.TOTL.IN.ZS;1989;28.250
Arab World;ARB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;50.417
Caribbean small states;CSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;39.328
Central Europe and the Baltics;CEB;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;61.521
East Asia & Pacific (all income levels);EAS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;33.650
East Asia & Pacific (developing only);EAP;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;28.161
Euro area;EMU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;71.291
Europe & Central Asia (all income levels);ECS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;67.596
Europe & Central Asia (developing only);ECA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;56.387
European Union;EUU;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;70.497
Fragile and conflict affected situations;FCS;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;32.383
Heavily indebted poor countries (HIPC);HPC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;25.259
High income;HIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;74.815
High income: nonOECD;NOC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;76.885
High income: OECD;OEC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;74.244
Latin America & Caribbean (all income levels);LCN;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;70.457
Latin America & Caribbean (developing only);LAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;67.663
Least developed countries: UN classification;LDC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;21.078
Low & middle income;LMY;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;33.675
Low income;LIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;22.007
Lower middle income;LMC;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;29.867
Middle East & North Africa (all income levels);MEA;Urban population (% of total);SP.URB.TOTL.IN.ZS;1990;54.851
